TERM,PART_OF_TERM,COLLEGE,DEPT,COURSE,SECT,CRN,TYPE,MIN CREDITS,MAX CREDITS,TITLE,CROSS-LIST,MAX SIZE,ACTUAL ENROLLMENT,WAITLIST MAX,WAITLIST ACTUAL,START DATE,END DATE,MON-IND,TUE-IND,WED-IND,THU-IND,FRI-IND,SAT-IND,SUN-IND,BEGIN TIME,END TIME,BUILDING,ROOM,MODALITY CODE,MODALITY TEXT,CROSS_LIST_MAXIMUM_ENROLLMENT,CROSS_LIST_ENROLLMENT,file_name,term_code,academic_year,period_code,period_name,fixes,fix_notes,instructor_id,instructor_name_banner,instructor source,buffer_1,buffer_2,buffer_3,buffer_4,buffer_5,buffer_6,course_subject,course_number,instructor_cnt,capstone_cnt,lec_only_course_list,sum_term_crse_crn_hours_lec,spare_col_3,spare_col_4,spare_col_5,spare_col_6,instructor_name,ins_college,ins_dept,ins_role,ins_wrkld,ins_wrkld_target,ins_spare1,ins_spare2,instructor_name_notes,ins_url_vcu,ins_url_linkedin,ins_url_google_scholar,ins_note1,ins_note2,crse,crse_level,crse_url,crse_note,crse_spare1,crse_spare2,time_code,time_id,room_code,room_id,meeting_code,meeting_id,mtgs_per_wk,mtg_length,shared_mtgs_cnt,mtgs_per_crn,combined_count,combined_sections,sum_term,sum_term_crse,sum_term_crse_crn,sum_term_crse_crn_mtg_students,sum_term_crse_crn_hours,wrkld_sample_type,sum_term_crse_wrkld_sample,sum_term_crse_wrkld_sample_lec,wrkld_sample_note,wrkld_a_type,sum_term_crse_wrkld_a,sum_term_crse_wrkld_a_lec,wrkld_a_note,wrkld_b_type,sum_term_crse_wrkld_b,sum_term_crse_wrkld_b_lec,wrkld_b_note,wrkld_c_type,sum_term_crse_wrkld_c,sum_term_crse_wrkld_c_lec,wrkld_c_note
202320,Full Term,Engineering,EGRM,EGMN697,L18,45752,RES,6.0,6.0,DIRECTED RESEARCH,,0,1,0,0,2023-01-17 00:00:00,2023-05-05 00:00:00,.,.,.,.,.,.,.,0,0,.,.,RINS,Directed Instruction,.,.,VCU-SOC-202320-SP2023.xlsx,202320,AY22-23,SP2023,Spring 2023,,,V00723335,Rojas Marin,instructor_1,,,,,,,EGMN,697,1.0,0.0,,0.0,0,0,0,0,"Rojas Marin,Jessika",Engineering,EGRM,TTT,RES,4.0,,,"Rojas Marin,Jessika",,,,,,EGMN697,GR,https://bulletin.vcu.edu/undergraduate/engineering/mechanical-nuclear-engineering/mechanical-engineering-bs/#coursestext,,,,.........,0,..,7,...........,30,0,0,1,1,,,0.0017452006980802793,0.03225806451612903,1.0,1.0,6.0,RES,0.0,0.0,"RULE: [wrkld]=0.00 for INS, RES and FLD",RES,0.0,0.0,,RES,0.0,0.0,,RES,0.0,0.0,
202320,Full Term,Engineering,EGRM,EGMN697,L21,45754,RES,3.0,3.0,DIRECTED RESEARCH,,0,1,0,0,2023-01-17 00:00:00,2023-05-05 00:00:00,.,.,.,.,.,.,.,0,0,.,.,RINS,Directed Instruction,.,.,VCU-SOC-202320-SP2023.xlsx,202320,AY22-23,SP2023,Spring 2023,,,V00851878,Chen,instructor_1,,,,,,,EGMN,697,1.0,0.0,EGMN303,0.0,0,0,0,0,"Chen,Shawn",Engineering,EGRM,TTT,RES,4.0,,,"Chen,Shawn",,,,,,EGMN697,GR,https://bulletin.vcu.edu/undergraduate/engineering/mechanical-nuclear-engineering/mechanical-engineering-bs/#coursestext,,,,.........,0,..,7,...........,30,0,0,1,1,,,0.0017452006980802793,0.03225806451612903,1.0,1.0,3.0,RES,0.0,0.0,"RULE: [wrkld]=0.00 for INS, RES and FLD",RES,0.0,0.0,,RES,0.0,0.0,,RES,0.0,0.0,
202320,Full Term,Engineering,EGRM,EGMN697,L36,45763,RES,6.0,6.0,DIRECTED RESEARCH,,0,1,0,0,2023-01-17 00:00:00,2023-05-05 00:00:00,.,.,.,.,.,.,.,0,0,.,.,RINS,Directed Instruction,.,.,VCU-SOC-202320-SP2023.xlsx,202320,AY22-23,SP2023,Spring 2023,,,V00707343,Zhao,instructor_1,,,,,,,EGMN,697,1.0,0.0,EGMN111,0.0,0,0,0,0,"Zhao,Yanxiao",Engineering,EGRE,Adjct,none,0.0,,,"Zhao,Yanxiao",,,,,,EGMN697,GR,https://bulletin.vcu.edu/undergraduate/engineering/mechanical-nuclear-engineering/mechanical-engineering-bs/#coursestext,,,,.........,0,..,7,...........,30,0,0,1,1,,,0.0017452006980802793,0.03225806451612903,1.0,1.0,6.0,RES,0.0,0.0,"RULE: [wrkld]=0.00 for INS, RES and FLD",RES,0.0,0.0,,RES,0.0,0.0,,RES,0.0,0.0,
202320,Full Term,Engineering,ENGR,ENGR291,901,43947,LEC,1.0,1.0,TOP: ELECTION SECURITY,,30,5,0,0,2023-01-17 00:00:00,2023-05-05 00:00:00,M,.,.,.,.,.,.,1900.0,2015.0,ONLNE,.,ROND,Online-synchronous instruction,.,.,VCU-SOC-202320-SP2023.xlsx,202320,AY22-23,SP2023,Spring 2023,,,V70374116,Dahlberg,instructor_1,,,,,,,ENGR,291,1.0,0.0,"CMSC355,ENGR291",5.0,0,0,0,0,"Dahlberg,Bob",Engineering,CMSC,Term,NON,6.0,,,"Dahlberg,Bob",,,,,,ENGR291,UG,https://bulletin.vcu.edu/undergraduate/engineering/electrical-computer-engineering/#ENGR,,,,M......1900.02015.0,212,ONLNE.,0,ONLNE.M......1900.02015.0,511,1,115,1,1,,,0.0017452006980802793,1.0,1.0,5.0,5.0,LEC,1.0,1.0,BASE: [wrkld] ,LEC,0.0,0.0,,LEC,0.0,0.0,,LEC,0.0,0.0,
202320,Full Term,Engineering,ENGR,ENGR395,001,35213,LEC,1.0,1.0,PROFESSIONAL DEVELOPMENT,,47,33,0,0,2023-01-17 00:00:00,2023-05-05 00:00:00,M,.,W,.,.,.,.,1500.0,1550.0,EGRB2,E4229,RINP,Face-to-Face instruction,.,.,VCU-SOC-202320-SP2023.xlsx,202320,AY22-23,SP2023,Spring 2023,,,V70346113,Sharpe,instructor_1,,,,,,,ENGR,395,1.0,0.0,ENGR395,33.0,0,0,0,0,"Sharpe,Tonia",Engineering,ENGR,staff,none,0.0,,,"Sharpe,Tonia",,,,,,ENGR395,UG,https://bulletin.vcu.edu/undergraduate/engineering/electrical-computer-engineering/#ENGR,,,,M.W....1500.01550.0,123,EGRB2E4229,17,EGRB2E4229M.W....1500.01550.0,512,2,50,1,1,,,0.0017452006980802793,0.2,1.0,33.0,33.0,LEC,1.0,1.0,BASE: [wrkld] ,LEC,0.0,0.0,,LEC,0.0,0.0,,LEC,0.0,0.0,
202320,Full Term,Engineering,ENGR,ENGR395,002,35214,LEC,1.0,1.0,PROFESSIONAL DEVELOPMENT,,47,40,0,0,2023-01-17 00:00:00,2023-05-05 00:00:00,M,.,W,.,.,.,.,1200.0,1250.0,EGRB2,E4229,RINP,Face-to-Face instruction,.,.,VCU-SOC-202320-SP2023.xlsx,202320,AY22-23,SP2023,Spring 2023,,,V70346113,Sharpe,instructor_1,,,,,,,ENGR,395,1.0,0.0,ENGR395,40.0,0,0,0,0,"Sharpe,Tonia",Engineering,ENGR,staff,none,0.0,,,"Sharpe,Tonia",,,,,,ENGR395,UG,https://bulletin.vcu.edu/undergraduate/engineering/electrical-computer-engineering/#ENGR,,,,M.W....1200.01250.0,213,EGRB2E4229,17,EGRB2E4229M.W....1200.01250.0,513,2,50,1,1,,,0.0017452006980802793,0.2,1.0,40.0,40.0,LEC,1.0,1.0,BASE: [wrkld] ,LEC,0.0,0.0,,LEC,0.0,0.0,,LEC,0.0,0.0,
202320,Full Term,Engineering,ENGR,ENGR395,003,35619,LEC,1.0,1.0,PROFESSIONAL DEVELOPMENT,,47,26,0,0,2023-01-17 00:00:00,2023-05-05 00:00:00,M,.,W,.,.,.,.,1400.0,1450.0,EGRB2,E4229,RINP,Face-to-Face instruction,.,.,VCU-SOC-202320-SP2023.xlsx,202320,AY22-23,SP2023,Spring 2023,,,V00500857,Avasthi,instructor_1,,,,,,,ENGR,395,1.0,0.0,ENGR395,26.0,0,0,0,0,"Avasthi,Manika",Engineering,ENGR,staff,none,0.0,,,"Avasthi,Manika",,,,,,ENGR395,UG,https://bulletin.vcu.edu/undergraduate/engineering/electrical-computer-engineering/#ENGR,,,,M.W....1400.01450.0,162,EGRB2E4229,17,EGRB2E4229M.W....1400.01450.0,514,2,50,1,1,,,0.0017452006980802793,0.2,1.0,26.0,26.0,LEC,1.0,1.0,BASE: [wrkld] ,LEC,0.0,0.0,,LEC,0.0,0.0,,LEC,0.0,0.0,
202320,Full Term,Engineering,ENGR,ENGR395,004,38391,LEC,1.0,1.0,PROFESSIONAL DEVELOPMENT,,47,40,0,0,2023-01-17 00:00:00,2023-05-05 00:00:00,M,.,W,.,.,.,.,1100.0,1150.0,ONLNE,.,ROND,Online-synchronous instruction,.,.,VCU-SOC-202320-SP2023.xlsx,202320,AY22-23,SP2023,Spring 2023,,,V00500857,Avasthi,instructor_1,,,,,,,ENGR,395,1.0,0.0,ENGR395,40.0,0,0,0,0,"Avasthi,Manika",Engineering,ENGR,staff,none,0.0,,,"Avasthi,Manika",,,,,,ENGR395,UG,https://bulletin.vcu.edu/undergraduate/engineering/electrical-computer-engineering/#ENGR,,,,M.W....1100.01150.0,124,ONLNE.,0,ONLNE.M.W....1100.01150.0,234,2,50,1,1,,,0.0017452006980802793,0.2,1.0,40.0,40.0,LEC,1.0,1.0,BASE: [wrkld] ,LEC,0.0,0.0,,LEC,0.0,0.0,,LEC,0.0,0.0,
202320,Full Term,Engineering,ENGR,ENGR395,005,38393,LEC,1.0,1.0,PROFESSIONAL DEVELOPMENT,,47,45,0,0,2023-01-17 00:00:00,2023-05-05 00:00:00,M,.,W,.,.,.,.,1300.0,1350.0,EGRB2,E4229,RINP,Face-to-Face instruction,.,.,VCU-SOC-202320-SP2023.xlsx,202320,AY22-23,SP2023,Spring 2023,,,V00500857,Avasthi,instructor_1,,,,,,,ENGR,395,1.0,0.0,ENGR395,45.0,0,0,0,0,"Avasthi,Manika",Engineering,ENGR,staff,none,0.0,,,"Avasthi,Manika",,,,,,ENGR395,UG,https://bulletin.vcu.edu/undergraduate/engineering/electrical-computer-engineering/#ENGR,,,,M.W....1300.01350.0,76,EGRB2E4229,17,EGRB2E4229M.W....1300.01350.0,515,2,50,1,1,,,0.0017452006980802793,0.2,1.0,45.0,45.0,LEC,1.0,1.0,BASE: [wrkld] ,LEC,0.0,0.0,,LEC,0.0,0.0,,LEC,0.0,0.0,
202320,Full Term,Engineering,ENGR,ENGR396,001,35416,FLD,0.0,0.0,INTERSHIP EXPERIENCE,,50,20,0,0,2023-01-17 00:00:00,2023-05-05 00:00:00,.,.,.,.,.,.,.,0,0,ONLNE,.,RONL,Online-asynchronous instruct,.,.,VCU-SOC-202320-SP2023.xlsx,202320,AY22-23,SP2023,Spring 2023,,,V00500857,Avasthi,instructor_1,,,,,,,ENGR,396,1.0,0.0,ENGR395,0.0,0,0,0,0,"Avasthi,Manika",Engineering,ENGR,staff,none,0.0,,,"Avasthi,Manika",,,,,,ENGR396,UG,https://bulletin.vcu.edu/undergraduate/engineering/electrical-computer-engineering/#ENGR,,,,.........,0,ONLNE.,0,ONLNE..........,0,0,0,1,1,,,0.0017452006980802793,1.0,1.0,20.0,0.0,FLD,0.0,0.0,"RULE: [wrkld]=0.00 for INS, RES and FLD",FLD,0.0,0.0,,FLD,0.0,0.0,,FLD,0.0,0.0,
202320,Full Term,Engineering,ENGR,ENGR398,001,35418,FLD,0.0,0.0,COOPERATIVE EDUCATION EXP,,50,10,0,0,2023-01-17 00:00:00,2023-05-05 00:00:00,.,.,.,.,.,.,.,0,0,ONLNE,.,RONL,Online-asynchronous instruct,.,.,VCU-SOC-202320-SP2023.xlsx,202320,AY22-23,SP2023,Spring 2023,,,V00500857,Avasthi,instructor_1,,,,,,,ENGR,398,1.0,0.0,ENGR395,0.0,0,0,0,0,"Avasthi,Manika",Engineering,ENGR,staff,none,0.0,,,"Avasthi,Manika",,,,,,ENGR398,UG,https://bulletin.vcu.edu/undergraduate/engineering/electrical-computer-engineering/#ENGR,,,,.........,0,ONLNE.,0,ONLNE..........,0,0,0,1,1,,,0.0017452006980802793,1.0,1.0,10.0,0.0,FLD,0.0,0.0,"RULE: [wrkld]=0.00 for INS, RES and FLD",FLD,0.0,0.0,,FLD,0.0,0.0,,FLD,0.0,0.0,
202320,Full Term,Engineering,ENGR,ENGR403,001,12304,LEC,1.0,1.0,SENIOR DESIGN STUDIO,,120,99,0,0,2023-01-17 00:00:00,2023-05-05 00:00:00,.,.,W,.,.,.,.,1300.0,1350.0,ENGRB,0101,RONB,Hybrid-synchronous instruction,.,.,VCU-SOC-202320-SP2023.xlsx,202320,AY22-23,SP2023,Spring 2023,,,V00885964,Nichols,instructor_1,,,,,,,ENGR,403,1.0,0.0,"EGMN420,ENGR403",99.0,0,0,0,0,"Nichols,Bradley",Engineering,EGRM,Term,NON,6.0,,,"Nichols,Bradley",,,,,,ENGR403,UG,https://bulletin.vcu.edu/undergraduate/engineering/electrical-computer-engineering/#ENGR,,,,..W....1300.01350.0,125,ENGRB0101,6,ENGRB0101..W....1300.01350.0,516,1,50,1,1,,,0.0017452006980802793,0.3333333333333333,1.0,99.0,99.0,LEC,1.5,1.5,BASE: [wrkld] = 1.5 per CRN ENRL>=80,LEC,0.0,0.0,,LEC,0.0,0.0,,LEC,0.0,0.0,
202320,Full Term,Engineering,ENGR,ENGR403,002,35579,LEC,1.0,1.0,SENIOR DESIGN STUDIO,,120,88,0,0,2023-01-17 00:00:00,2023-05-05 00:00:00,.,.,.,.,F,.,.,1300.0,1350.0,ENGRB,0101,RINP,Face-to-Face instruction,.,.,VCU-SOC-202320-SP2023.xlsx,202320,AY22-23,SP2023,Spring 2023,,,V00566416,Cabral,instructor_2,,,,,,,ENGR,403,2.0,0.0,"EGRE206,ENGR403",44.0,0,0,0,0,"Cabral,Michael",Engineering,EGRE,Term,NON,6.0,,,"Cabral,Michael",,,,,,ENGR403,UG,https://bulletin.vcu.edu/undergraduate/engineering/electrical-computer-engineering/#ENGR,,,,....F..1300.01350.0,121,ENGRB0101,6,ENGRB0101....F..1300.01350.0,517,1,50,1,1,,,0.0017452006980802793,0.3333333333333333,0.5,44.0,44.0,LEC,0.75,0.75,BASE: [wrkld]=0.75 per CRN ENRL>=80 (co-teaching),LEC,0.0,0.0,,LEC,0.0,0.0,,LEC,0.0,0.0,
202320,Full Term,Engineering,ENGR,ENGR403,002,35579,LEC,1.0,1.0,SENIOR DESIGN STUDIO,,120,88,0,0,2023-01-17 00:00:00,2023-05-05 00:00:00,.,.,.,.,F,.,.,1300.0,1350.0,ENGRB,0101,RINP,Face-to-Face instruction,.,.,VCU-SOC-202320-SP2023.xlsx,202320,AY22-23,SP2023,Spring 2023,,,V01005741,Kuhn,instructor_1,,,,,,,ENGR,403,2.0,0.0,ENGR403,44.0,0,0,0,0,"Kuhn,Andrew",Engineering,EGRC,Term,NON,6.0,,,"Kuhn,Andrew",,,,,,ENGR403,UG,https://bulletin.vcu.edu/undergraduate/engineering/electrical-computer-engineering/#ENGR,,,,....F..1300.01350.0,121,ENGRB0101,6,ENGRB0101....F..1300.01350.0,517,1,50,1,1,,,0.0017452006980802793,0.3333333333333333,0.5,44.0,44.0,LEC,0.75,0.75,BASE: [wrkld]=0.75 per CRN ENRL>=80 (co-teaching),LEC,0.0,0.0,,LEC,0.0,0.0,,LEC,0.0,0.0,
202320,Full Term,Engineering,ENGR,ENGR411,901,12305,LEC,1.0,1.0,FUND OF ENGINEERING EXAM PREP,ENGR 411 Fundamentals of Engineering Exam Preparation,35,17,0,0,2023-01-17 00:00:00,2023-05-05 00:00:00,.,.,.,R,.,.,.,1700.0,1850.0,ONLNE,.,ROND,Online-synchronous instruction,.,.,VCU-SOC-202320-SP2023.xlsx,202320,AY22-23,SP2023,Spring 2023,,,V00234272,Gulla,instructor_1,,,,,,,ENGR,411,1.0,0.0,ENGR411,17.0,0,0,0,0,"Gulla,Frank",Engineering,EGRM,Term,NON,6.0,,,"Gulla,Frank",,,,,,ENGR411,UG,https://bulletin.vcu.edu/undergraduate/engineering/electrical-computer-engineering/#ENGR,,,,...R...1700.01850.0,69,ONLNE.,0,ONLNE....R...1700.01850.0,262,1,150,1,1,,,0.0017452006980802793,1.0,1.0,17.0,17.0,LEC,1.0,1.0,BASE: [wrkld] ,LEC,0.0,0.0,,LEC,0.0,0.0,,LEC,0.0,0.0,
202320,Full Term,Engineering,ENGR,ENGR492,005,29666,IND,3.0,3.0,INDEPENDENT STUDY IN ENGINRNG,,1,1,0,0,2023-01-17 00:00:00,2023-05-05 00:00:00,.,.,.,.,.,.,.,0,0,.,.,RINS,Directed Instruction,.,.,VCU-SOC-202320-SP2023.xlsx,202320,AY22-23,SP2023,Spring 2023,,,V00589202,Wen,instructor_1,,,,,,,ENGR,492,1.0,0.0,"CLSE656,CLSE691",0.0,0,0,0,0,"Wen,Xuejun",Engineering,EGRC,TTT,RES,4.0,,,"Wen,Xuejun",,,,,,ENGR492,UG,https://bulletin.vcu.edu/undergraduate/engineering/electrical-computer-engineering/#ENGR,,,,.........,0,..,7,...........,30,0,0,1,1,,,0.0017452006980802793,0.2,1.0,1.0,3.0,IND,0.0,0.0,"RULE: [wrkld]=0.00 for INS, RES and FLD",IND,0.0,0.0,,IND,0.0,0.0,,IND,0.0,0.0,
202320,Full Term,Engineering,ENGR,ENGR492,007,45355,IND,3.0,3.0,INDEPENDENT STUDY IN ENGINRNG,,5,1,0,0,2023-01-17 00:00:00,2023-05-05 00:00:00,.,.,.,.,.,.,.,0,0,.,.,RINS,Directed Instruction,.,.,VCU-SOC-202320-SP2023.xlsx,202320,AY22-23,SP2023,Spring 2023,,,V00580393,Lemmon,instructor_1,,,,,,,ENGR,492,1.0,0.0,EGRB303,0.0,0,0,0,0,"Lemmon,Christopher",Engineering,EGRB,TTT,RES,4.0,,,"Lemmon,Christopher",,,,,,ENGR492,UG,https://bulletin.vcu.edu/undergraduate/engineering/electrical-computer-engineering/#ENGR,,,,.........,0,..,7,...........,30,0,0,1,1,,,0.0017452006980802793,0.2,1.0,1.0,3.0,IND,0.0,0.0,"RULE: [wrkld]=0.00 for INS, RES and FLD",IND,0.0,0.0,,IND,0.0,0.0,,IND,0.0,0.0,
202320,Full Term,Engineering,ENGR,ENGR492,008,29841,IND,3.0,3.0,INDEPENDENT STUDY IN ENGINRNG,,1,1,0,0,2023-01-17 00:00:00,2023-05-05 00:00:00,.,.,.,.,.,.,.,0,0,.,.,RINS,Directed Instruction,.,.,VCU-SOC-202320-SP2023.xlsx,202320,AY22-23,SP2023,Spring 2023,,,V00589202,Wen,instructor_1,,,,,,,ENGR,492,1.0,0.0,"CLSE656,CLSE691",0.0,0,0,0,0,"Wen,Xuejun",Engineering,EGRC,TTT,RES,4.0,,,"Wen,Xuejun",,,,,,ENGR492,UG,https://bulletin.vcu.edu/undergraduate/engineering/electrical-computer-engineering/#ENGR,,,,.........,0,..,7,...........,30,0,0,1,1,,,0.0017452006980802793,0.2,1.0,1.0,3.0,IND,0.0,0.0,"RULE: [wrkld]=0.00 for INS, RES and FLD",IND,0.0,0.0,,IND,0.0,0.0,,IND,0.0,0.0,
202320,Full Term,Engineering,ENGR,ENGR492,009,45841,IND,1.0,1.0,INDEPENDENT STUDY IN ENGINRNG,,0,1,0,0,2023-01-17 00:00:00,2023-05-05 00:00:00,.,.,.,.,.,.,.,0,0,.,.,RINS,Directed Instruction,.,.,VCU-SOC-202320-SP2023.xlsx,202320,AY22-23,SP2023,Spring 2023,,,V00921233,Boyd,instructor_1,,,,,,,ENGR,492,1.0,0.0,,0.0,0,0,0,0,"Boyd,Bret",Engineering,ENGR,staff,none,0.0,,,"Boyd,Bret",,,,,,ENGR492,UG,https://bulletin.vcu.edu/undergraduate/engineering/electrical-computer-engineering/#ENGR,,,,.........,0,..,7,...........,30,0,0,1,1,,,0.0017452006980802793,0.2,1.0,1.0,1.0,IND,0.0,0.0,"RULE: [wrkld]=0.00 for INS, RES and FLD",IND,0.0,0.0,,IND,0.0,0.0,,IND,0.0,0.0,
202320,Full Term,Engineering,ENGR,ENGR492,010,45969,IND,1.0,1.0,INDEPENDENT STUDY IN ENGINRNG,,1,1,0,0,2023-01-17 00:00:00,2023-05-05 00:00:00,.,.,.,.,.,.,.,0,0,.,.,RINS,Directed Instruction,.,.,VCU-SOC-202320-SP2023.xlsx,202320,AY22-23,SP2023,Spring 2023,,,V00707094,Lewinski,instructor_1,,,,,,,ENGR,492,1.0,0.0,"CLSE202,ENGR591",0.0,0,0,0,0,"Lewinski,Nastassja",Engineering,EGRC,TTT,RES,4.0,,,"Lewinski,Nastassja",,,,,,ENGR492,UG,https://bulletin.vcu.edu/undergraduate/engineering/electrical-computer-engineering/#ENGR,,,,.........,0,..,7,...........,30,0,0,1,1,,,0.0017452006980802793,0.2,1.0,1.0,1.0,IND,0.0,0.0,"RULE: [wrkld]=0.00 for INS, RES and FLD",IND,0.0,0.0,,IND,0.0,0.0,,IND,0.0,0.0,
202320,Full Term,Engineering,ENGR,ENGR496,001,35417,FLD,0.0,0.0,INTERNSHIP REVIEW,,50,30,0,0,2023-01-17 00:00:00,2023-05-05 00:00:00,.,.,.,.,.,.,.,0,0,ONLNE,.,RONL,Online-asynchronous instruct,.,.,VCU-SOC-202320-SP2023.xlsx,202320,AY22-23,SP2023,Spring 2023,,,V00500857,Avasthi,instructor_1,,,,,,,ENGR,496,1.0,0.0,ENGR395,0.0,0,0,0,0,"Avasthi,Manika",Engineering,ENGR,staff,none,0.0,,,"Avasthi,Manika",,,,,,ENGR496,UG,https://bulletin.vcu.edu/undergraduate/engineering/electrical-computer-engineering/#ENGR,,,,.........,0,ONLNE.,0,ONLNE..........,0,0,0,1,1,,,0.0017452006980802793,1.0,1.0,30.0,0.0,FLD,0.0,0.0,"RULE: [wrkld]=0.00 for INS, RES and FLD",FLD,0.0,0.0,,FLD,0.0,0.0,,FLD,0.0,0.0,
202320,Full Term,Engineering,ENGR,ENGR497,L01,33534,LAB,1.0,1.0,VERTICALLY INTEGRATED PROJECTS,,0,7,0,0,2023-01-17 00:00:00,2023-05-05 00:00:00,.,.,.,.,F,.,.,1400.0,1550.0,ENGRB,0213,RINP,Face-to-Face instruction,.,.,VCU-SOC-202320-SP2023.xlsx,202320,AY22-23,SP2023,Spring 2023,,,V00231696,Klenke,instructor_1,,,,,,,ENGR,497,1.0,0.0,,0.0,0,0,0,0,"Klenke,Robert",Engineering,EGRE,TTT,RES,4.0,,,"Klenke,Robert",,,,,,ENGR497,UG,https://bulletin.vcu.edu/undergraduate/engineering/electrical-computer-engineering/#ENGR,,,,....F..1400.01550.0,99,ENGRB0213,25,ENGRB0213....F..1400.01550.0,143,1,150,2,1,,,0.0017452006980802793,0.02631578947368421,1.0,7.0,7.0,VIP,0.16666666666666666,0.0,RULE: [wrkld]=0.33 for VIP,LAB,0.0,0.0,,LAB,0.0,0.0,,LAB,0.0,0.0,
202320,Full Term,Engineering,ENGR,ENGR497,L02,33537,LAB,2.0,2.0,VERTICALLY INTEGRATED PROJECTS,,0,1,0,0,2023-01-17 00:00:00,2023-05-05 00:00:00,.,.,.,.,F,.,.,1400.0,1550.0,ENGRB,0213,RINP,Face-to-Face instruction,.,.,VCU-SOC-202320-SP2023.xlsx,202320,AY22-23,SP2023,Spring 2023,,,V00231696,Klenke,instructor_1,,,,,,,ENGR,497,1.0,0.0,,0.0,0,0,0,0,"Klenke,Robert",Engineering,EGRE,TTT,RES,4.0,,,"Klenke,Robert",,,,,,ENGR497,UG,https://bulletin.vcu.edu/undergraduate/engineering/electrical-computer-engineering/#ENGR,,,,....F..1400.01550.0,99,ENGRB0213,25,ENGRB0213....F..1400.01550.0,143,1,150,2,1,,,0.0017452006980802793,0.02631578947368421,1.0,1.0,2.0,VIP,0.16666666666666666,0.0,RULE: [wrkld]=0.33 for VIP,LAB,0.0,0.0,,LAB,0.0,0.0,,LAB,0.0,0.0,
202320,Full Term,Engineering,ENGR,ENGR497,L05,35011,LAB,2.0,2.0,VERTICALLY INTEGRATED PROJECTS,,0,3,0,0,2023-01-17 00:00:00,2023-05-05 00:00:00,.,.,.,.,.,.,.,0,0,.,.,RINS,Directed Instruction,.,.,VCU-SOC-202320-SP2023.xlsx,202320,AY22-23,SP2023,Spring 2023,,,V00702481,Wang,instructor_1,,,,,,,ENGR,497,1.0,0.0,EGMN302,0.0,0,0,0,0,"Wang,Weining",Engineering,EGRM,TTT,RES,4.0,,,"Wang,Weining",,,,,,ENGR497,UG,https://bulletin.vcu.edu/undergraduate/engineering/electrical-computer-engineering/#ENGR,,,,.........,0,..,7,...........,30,0,0,1,1,,,0.0017452006980802793,0.02631578947368421,1.0,3.0,6.0,VIP,0.3333333333333333,0.0,RULE: [wrkld]=0.33 for VIP,LAB,0.0,0.0,,LAB,0.0,0.0,,LAB,0.0,0.0,
202320,Full Term,Engineering,ENGR,ENGR497,L09,33717,LAB,1.0,1.0,VERTICALLY INTEGRATED PROJECTS,,0,7,0,0,2023-01-17 00:00:00,2023-05-05 00:00:00,.,.,W,.,.,.,.,1400.0,1530.0,ENGRB,0213,RINP,Face-to-Face instruction,.,.,VCU-SOC-202320-SP2023.xlsx,202320,AY22-23,SP2023,Spring 2023,,,V00236891,Filippas,instructor_2,,,,,,,ENGR,497,2.0,0.0,,0.0,0,0,0,0,"Filippas,Afroditi",Engineering,EGRE,Term,NON,6.0,,,"Filippas,Afroditi",,,,,,ENGR497,UG,https://bulletin.vcu.edu/undergraduate/engineering/electrical-computer-engineering/#ENGR,,,,..W....1400.01530.0,177,ENGRB0213,25,ENGRB0213..W....1400.01530.0,303,1,130,2,1,,,0.0017452006980802793,0.02631578947368421,0.5,3.5,3.5,VIP,0.08333333333333333,0.0,RULE: [wrkld]=0.33 for VIP (co-teaching),LAB,0.0,0.0,,LAB,0.0,0.0,,LAB,0.0,0.0,
202320,Full Term,Engineering,ENGR,ENGR497,L09,33717,LAB,1.0,1.0,VERTICALLY INTEGRATED PROJECTS,,0,7,0,0,2023-01-17 00:00:00,2023-05-05 00:00:00,.,.,W,.,.,.,.,1400.0,1530.0,ENGRB,0213,RINP,Face-to-Face instruction,.,.,VCU-SOC-202320-SP2023.xlsx,202320,AY22-23,SP2023,Spring 2023,,,V00758340,Topsakal,instructor_1,,,,,,,ENGR,497,2.0,0.0,EGRE541,0.0,0,0,0,0,"Topsakal,Erdem",Engineering,EGRE,TTT,RES,4.0,,,"Topsakal,Erdem",,,,,,ENGR497,UG,https://bulletin.vcu.edu/undergraduate/engineering/electrical-computer-engineering/#ENGR,,,,..W....1400.01530.0,177,ENGRB0213,25,ENGRB0213..W....1400.01530.0,303,1,130,2,1,,,0.0017452006980802793,0.02631578947368421,0.5,3.5,3.5,VIP,0.08333333333333333,0.0,RULE: [wrkld]=0.33 for VIP (co-teaching),LAB,0.0,0.0,,LAB,0.0,0.0,,LAB,0.0,0.0,
