TERM,PART_OF_TERM,COLLEGE,DEPT,COURSE,SECT,CRN,TYPE,MIN CREDITS,MAX CREDITS,TITLE,CROSS-LIST,MAX SIZE,ACTUAL ENROLLMENT,WAITLIST MAX,WAITLIST ACTUAL,START DATE,END DATE,MON-IND,TUE-IND,WED-IND,THU-IND,FRI-IND,SAT-IND,SUN-IND,BEGIN TIME,END TIME,BUILDING,ROOM,MODALITY CODE,MODALITY TEXT,CROSS_LIST_MAXIMUM_ENROLLMENT,CROSS_LIST_ENROLLMENT,file_name,term_code,academic_year,period_code,period_name,fixes,fix_notes,instructor source,instructor,course_subject,course_number,instructor_cnt,capstone_cnt,spare_col_1,spare_col_2,spare_col_3,spare_col_4,spare_col_5,spare_col_6,ins_college,ins_dept,ins_role,ins_wrkld,ins_wrkld_target,ins_spare1,ins_spare2,ins_url_vcu,ins_url_linkedin,ins_url_google_scholar,ins_note1,crse,crse_level,crse_with_url,crse_note,crse_spare1,crse_spare2,time_code,time_id,room_code,room_id,meeting_code,meeting_id,mtgs_per_wk,mtg_length,shared_mtgs_cnt,mtgs_per_crn,combined_count,combined_sections,sum_term,sum_term_crse,sum_term_crse_crn,sum_term_crse_crn_mtg_students,sum_term_crse_crn_hours,wrkld_sample_type,sum_term_crse_wrkld_sample,sum_term_crse_wrkld_sample_lec,wrkld_sample_note,wrkld_a_type,sum_term_crse_wrkld_a,sum_term_crse_wrkld_a_lec,wrkld_a_note,wrkld_b_type,sum_term_crse_wrkld_b,sum_term_crse_wrkld_b_lec,wrkld_b_note,wrkld_c_type,sum_term_crse_wrkld_c,sum_term_crse_wrkld_c_lec,wrkld_c_note
202210,Full Term,Engineering,EGRM,EGMN103,1,34487,LAB,1,1,MECH & NUCLEAR ENG PRACT I,,24,22,0,0,2021-08-24 00:00:00,2021-12-13 00:00:00,.,.,.,R,.,.,.,800,1050,EGRB2,E3219,RINP,Face-to-Face instruction,.,.,VCU-SOC-202210-FA2021.xlsx,202210,AY21-22,FA2021,Fall 2021,,,instructor_1,"Gulla,Frank",EGMN,103,1.0,0.0,0,0,0,0,0,0,Engineering,EGRM,Term,NON,6,,,,,,,EGMN103,GR,EGMN103,,,,...R...8001050,105,EGRB2E3219,29,EGRB2E3219...R...8001050,155,1,250,1,1,,,0.00186219739292365,0.16666666666666666,1.0,22.0,22.0,LAB,0.3333333333333333,0.0,RULE: [wrkld]=0.33 for LAB,LAB,0.0,0.0,,LAB,0.0,0.0,,LAB,0.0,0.0,
202210,Full Term,Engineering,EGRM,EGMN103,2,34486,LAB,1,1,MECH & NUCLEAR ENG PRACT I,,24,23,0,0,2021-08-24 00:00:00,2021-12-13 00:00:00,.,.,.,R,.,.,.,1100,1350,EGRB2,E3219,RINP,Face-to-Face instruction,.,.,VCU-SOC-202210-FA2021.xlsx,202210,AY21-22,FA2021,Fall 2021,,,instructor_1,"Gulla,Frank",EGMN,103,1.0,0.0,0,0,0,0,0,0,Engineering,EGRM,Term,NON,6,,,,,,,EGMN103,GR,EGMN103,,,,...R...11001350,106,EGRB2E3219,29,EGRB2E3219...R...11001350,156,1,250,1,1,,,0.00186219739292365,0.16666666666666666,1.0,23.0,23.0,LAB,0.3333333333333333,0.0,RULE: [wrkld]=0.33 for LAB,LAB,0.0,0.0,,LAB,0.0,0.0,,LAB,0.0,0.0,
202210,Full Term,Engineering,EGRM,EGMN103,3,34485,LAB,1,1,MECH & NUCLEAR ENG PRACT I,,24,24,0,0,2021-08-24 00:00:00,2021-12-13 00:00:00,.,T,.,.,.,.,.,1100,1350,EGRB2,E3219,RINP,Face-to-Face instruction,.,.,VCU-SOC-202210-FA2021.xlsx,202210,AY21-22,FA2021,Fall 2021,,,instructor_1,"Gulla,Frank",EGMN,103,1.0,0.0,0,0,0,0,0,0,Engineering,EGRM,Term,NON,6,,,,,,,EGMN103,GR,EGMN103,,,,.T.....11001350,107,EGRB2E3219,29,EGRB2E3219.T.....11001350,157,1,250,1,1,,,0.00186219739292365,0.16666666666666666,1.0,24.0,24.0,LAB,0.3333333333333333,0.0,RULE: [wrkld]=0.33 for LAB,LAB,0.0,0.0,,LAB,0.0,0.0,,LAB,0.0,0.0,
202210,Full Term,Engineering,EGRM,EGMN103,4,34484,LAB,1,1,MECH & NUCLEAR ENG PRACT I,,24,23,0,0,2021-08-24 00:00:00,2021-12-13 00:00:00,.,T,.,.,.,.,.,800,1050,EGRB2,E3219,RINP,Face-to-Face instruction,.,.,VCU-SOC-202210-FA2021.xlsx,202210,AY21-22,FA2021,Fall 2021,,,instructor_1,"Gulla,Frank",EGMN,103,1.0,0.0,0,0,0,0,0,0,Engineering,EGRM,Term,NON,6,,,,,,,EGMN103,GR,EGMN103,,,,.T.....8001050,108,EGRB2E3219,29,EGRB2E3219.T.....8001050,158,1,250,1,1,,,0.00186219739292365,0.16666666666666666,1.0,23.0,23.0,LAB,0.3333333333333333,0.0,RULE: [wrkld]=0.33 for LAB,LAB,0.0,0.0,,LAB,0.0,0.0,,LAB,0.0,0.0,
202210,Full Term,Engineering,EGRM,EGMN103,5,34483,LAB,1,1,MECH & NUCLEAR ENG PRACT I,,24,22,0,0,2021-08-24 00:00:00,2021-12-13 00:00:00,.,.,.,.,F,.,.,1400,1650,EGRB2,E3219,RINP,Face-to-Face instruction,.,.,VCU-SOC-202210-FA2021.xlsx,202210,AY21-22,FA2021,Fall 2021,,,instructor_1,"Gulla,Frank",EGMN,103,1.0,0.0,0,0,0,0,0,0,Engineering,EGRM,Term,NON,6,,,,,,,EGMN103,GR,EGMN103,,,,....F..14001650,112,EGRB2E3219,29,EGRB2E3219....F..14001650,380,1,250,1,1,,,0.00186219739292365,0.16666666666666666,1.0,22.0,22.0,LAB,0.3333333333333333,0.0,RULE: [wrkld]=0.33 for LAB,LAB,0.0,0.0,,LAB,0.0,0.0,,LAB,0.0,0.0,
202210,Full Term,Engineering,EGRM,EGMN103,6,34482,LAB,1,1,MECH & NUCLEAR ENG PRACT I,,24,22,0,0,2021-08-24 00:00:00,2021-12-13 00:00:00,.,.,.,.,F,.,.,900,1150,EGRB2,E3219,RINP,Face-to-Face instruction,.,.,VCU-SOC-202210-FA2021.xlsx,202210,AY21-22,FA2021,Fall 2021,,,instructor_1,"Gulla,Frank",EGMN,103,1.0,0.0,0,0,0,0,0,0,Engineering,EGRM,Term,NON,6,,,,,,,EGMN103,GR,EGMN103,,,,....F..9001150,64,EGRB2E3219,29,EGRB2E3219....F..9001150,381,1,250,1,1,,,0.00186219739292365,0.16666666666666666,1.0,22.0,22.0,LAB,0.3333333333333333,0.0,RULE: [wrkld]=0.33 for LAB,LAB,0.0,0.0,,LAB,0.0,0.0,,LAB,0.0,0.0,
202210,Full Term,Engineering,EGRM,EGMN190,1,34489,LEC,1,1,INTRO TO MECH & NUCLEAR ENG,,160,142,0,0,2021-08-24 00:00:00,2021-12-13 00:00:00,.,.,W,.,.,.,.,1100,1150,ONLNE,.,ROND,Online-synchronous instruction,.,.,VCU-SOC-202210-FA2021.xlsx,202210,AY21-22,FA2021,Fall 2021,,,instructor_1,"Mossi,Karla",EGMN,190,1.0,0.0,0,0,0,0,0,0,Engineering,EGRM,TTT,RES,4,,,,,,,EGMN190,GR,EGMN190,,,,..W....11001150,194,ONLNE.,0,ONLNE...W....11001150,382,1,50,1,1,,,0.00186219739292365,1.0,1.0,142.0,142.0,LEC,1.5,1.5,BASE: [wrkld] = 1.5 per CRN ENRL>=80,LEC,0.0,0.0,,LEC,0.0,0.0,,LEC,0.0,0.0,
202210,Full Term,Engineering,EGRM,EGMN201,1,32727,LEC,3,3,DYNAMICS AND KINEMATICS,,30,13,0,0,2021-08-24 00:00:00,2021-12-13 00:00:00,.,T,.,R,.,.,.,930,1045,EGRB2,E4229,RINP,Face-to-Face instruction,.,.,VCU-SOC-202210-FA2021.xlsx,202210,AY21-22,FA2021,Fall 2021,,,instructor_1,"Golshahi,Laleh",EGMN,201,1.0,0.0,0,0,0,0,0,0,Engineering,EGRM,TTT,RES,4,,,,,,,EGMN201,GR,EGMN201,,,,.T.R...9301045,20,EGRB2E4229,17,EGRB2E4229.T.R...9301045,296,2,115,1,1,,,0.00186219739292365,1.0,1.0,13.0,39.0,LEC,1.0,1.0,BASE: [wrkld] ,LEC,0.0,0.0,,LEC,0.0,0.0,,LEC,0.0,0.0,
202210,Full Term,Engineering,EGRM,EGMN202,1,32728,LEC,3,3,MECHANICS OF DEFORMABLES,,34,31,0,0,2021-08-24 00:00:00,2021-12-13 00:00:00,M,.,W,.,.,.,.,1400,1515,EGRB2,E2214,RINP,Face-to-Face instruction,.,.,VCU-SOC-202210-FA2021.xlsx,202210,AY21-22,FA2021,Fall 2021,,,instructor_1,"Speich,John",EGMN,202,1.0,0.0,0,0,0,0,0,0,Engineering,EGRM,TTT,RES,4,,,,,,,EGMN202,GR,EGMN202,,,,M.W....14001515,21,EGRB2E2214,3,EGRB2E2214M.W....14001515,383,2,115,1,1,,,0.00186219739292365,1.0,1.0,31.0,93.0,LEC,1.0,1.0,BASE: [wrkld] ,LEC,0.0,0.0,,LEC,0.0,0.0,,LEC,0.0,0.0,
202210,Full Term,Engineering,EGRM,EGMN204,1,38637,LEC,3,3,THERMODYNAMICS,,30,14,0,0,2021-08-24 00:00:00,2021-12-13 00:00:00,.,T,.,R,.,.,.,1530,1645,EGRB2,E4229,RINP,Face-to-Face instruction,.,.,VCU-SOC-202210-FA2021.xlsx,202210,AY21-22,FA2021,Fall 2021,,,instructor_1,"Barua,Radhika",EGMN,204,1.0,0.0,0,0,0,0,0,0,Engineering,EGRM,TTT,RES,4,,,,,,,EGMN204,GR,EGMN204,,,,.T.R...15301645,27,EGRB2E4229,17,EGRB2E4229.T.R...15301645,384,2,115,1,1,,,0.00186219739292365,1.0,1.0,14.0,42.0,LEC,1.0,1.0,BASE: [wrkld] ,LEC,0.0,0.0,,LEC,0.0,0.0,,LEC,0.0,0.0,
202210,Full Term,Engineering,EGRM,EGMN300,2,42224,LEC,3,3,MECHANICAL SYSTEMS DESIGN,,100,100,0,0,2021-08-24 00:00:00,2021-12-13 00:00:00,.,T,.,R,.,.,.,800,915,ENGRB,101,RINP,Face-to-Face instruction,.,.,VCU-SOC-202210-FA2021.xlsx,202210,AY21-22,FA2021,Fall 2021,,,instructor_1,"Castano Londono,Carlos",EGMN,300,1.0,0.0,0,0,0,0,0,0,Engineering,EGRM,TTT,RES,4,,,,,,,EGMN300,GR,EGMN300,,,,.T.R...800915,118,ENGRB101,6,ENGRB101.T.R...800915,385,2,115,1,1,,,0.00186219739292365,1.0,1.0,100.0,300.0,LEC,1.5,1.5,BASE: [wrkld] = 1.5 per CRN ENRL>=80,LEC,0.0,0.0,,LEC,0.0,0.0,,LEC,0.0,0.0,
202210,Full Term,Engineering,EGRM,EGMN301,2,42229,LEC,3,3,FLUID MECHANICS,,100,82,0,0,2021-08-24 00:00:00,2021-12-13 00:00:00,.,T,.,R,.,.,.,930,1045,ENGRB,101,RINP,Face-to-Face instruction,.,.,VCU-SOC-202210-FA2021.xlsx,202210,AY21-22,FA2021,Fall 2021,,,instructor_1,"Longest,Philip",EGMN,301,1.0,0.0,0,0,0,0,0,0,Engineering,EGRM,TTT,RES,4,,,,,,,EGMN301,GR,EGMN301,,,,.T.R...9301045,20,ENGRB101,6,ENGRB101.T.R...9301045,221,2,115,1,1,,,0.00186219739292365,1.0,1.0,82.0,246.0,LEC,1.5,1.5,BASE: [wrkld] = 1.5 per CRN ENRL>=80,LEC,0.0,0.0,,LEC,0.0,0.0,,LEC,0.0,0.0,
202210,Full Term,Engineering,EGRM,EGMN302,1,37525,LEC,3,3,HEAT TRANSFER,HEAT TRANSFER,26,23,0,0,2021-08-24 00:00:00,2021-12-13 00:00:00,.,T,.,R,.,.,.,930,1045,EGRB2,E1232,RINP,Face-to-Face instruction,.,.,VCU-SOC-202210-FA2021.xlsx,202210,AY21-22,FA2021,Fall 2021,,,instructor_1,"Chen,Sheng-Chieh",EGMN,302,1.0,0.0,0,0,0,0,0,0,Engineering,EGRM,TTT,RES,4,,,,,,,EGMN302,GR,EGMN302,,,,.T.R...9301045,20,EGRB2E1232,5,EGRB2E1232.T.R...9301045,386,2,115,1,1,,,0.00186219739292365,1.0,1.0,23.0,69.0,LEC,1.0,1.0,BASE: [wrkld] ,LEC,0.0,0.0,,LEC,0.0,0.0,,LEC,0.0,0.0,
202210,Full Term,Engineering,EGRM,EGMN303,1,39206,LEC,3,3,THERMAL SYSTEMS DESIGN,,16,12,0,0,2021-08-24 00:00:00,2021-12-13 00:00:00,M,.,W,.,.,.,.,1400,1515,EGRB2,E2221,RINP,Face-to-Face instruction,.,.,VCU-SOC-202210-FA2021.xlsx,202210,AY21-22,FA2021,Fall 2021,,,instructor_1,"Wu,Zeyun",EGMN,303,1.0,0.0,0,0,0,0,0,0,Engineering,EGRM,TTT,RES,4,,,,,,,EGMN303,GR,EGMN303,,,,M.W....14001515,21,EGRB2E2221,13,EGRB2E2221M.W....14001515,387,2,115,1,1,,,0.00186219739292365,1.0,1.0,12.0,36.0,LEC,1.0,1.0,BASE: [wrkld] ,LEC,0.0,0.0,,LEC,0.0,0.0,,LEC,0.0,0.0,
202210,Full Term,Engineering,EGRM,EGMN309,1,32730,LEC,3,3,MATERIAL SCIENCE FOR ENGINEERS,,150,85,0,0,2021-08-24 00:00:00,2021-12-13 00:00:00,M,.,W,.,F,.,.,1100,1150,ONLNE,.,ROND,Online-synchronous instruction,.,.,VCU-SOC-202210-FA2021.xlsx,202210,AY21-22,FA2021,Fall 2021,,,instructor_1,"Mohammadi,Reza",EGMN,309,1.0,0.0,0,0,0,0,0,0,Engineering,EGRM,TTT,RES,4,,,,,,,EGMN309,GR,EGMN309,,,,M.W.F..11001150,38,ONLNE.,0,ONLNE.M.W.F..11001150,69,3,50,1,1,,,0.00186219739292365,1.0,1.0,85.0,255.0,LEC,1.5,1.5,BASE: [wrkld] = 1.5 per CRN ENRL>=80,LEC,0.0,0.0,,LEC,0.0,0.0,,LEC,0.0,0.0,
202210,Full Term,Engineering,EGRM,EGMN311,L01,32732,LAB,1.5,1.5,SOLID MECHANICS LAB,,18,24,0,0,2021-08-24 00:00:00,2021-12-13 00:00:00,M,.,.,.,.,.,.,1200,1250,ENGRB,101,RONB,Hybrid-synchronous instruction,.,.,VCU-SOC-202210-FA2021.xlsx,202210,AY21-22,FA2021,Fall 2021,,,instructor_1,"Cartin,Charles",EGMN,311,1.0,0.0,0,0,0,0,0,0,Engineering,EGRM,Term,NON,6,,,,,,,EGMN311,GR,EGMN311,,,,M......12001250,56,ENGRB101,6,ENGRB101M......12001250,163,1,50,4,2,,,0.00186219739292365,0.125,0.5,24.0,18.0,LAB,0.08333333333333333,0.0,RULE: [wrkld]=0.33 for LAB (LAB: 1 mtg per wk rule),LAB,0.0,0.0,,LAB,0.0,0.0,,LAB,0.0,0.0,
202210,Full Term,Engineering,EGRM,EGMN311,L01,32732,LAB,1.5,1.5,SOLID MECHANICS LAB,,18,24,0,0,2021-08-24 00:00:00,2021-12-13 00:00:00,M,.,.,.,.,.,.,1400,1650,EGRB2,E3217,RONB,Hybrid-synchronous instruction,.,.,VCU-SOC-202210-FA2021.xlsx,202210,AY21-22,FA2021,Fall 2021,,,instructor_1,"Cartin,Charles",EGMN,311,1.0,0.0,0,0,0,0,0,0,Engineering,EGRM,Term,NON,6,,,,,,,EGMN311,GR,EGMN311,,,,M......14001650,109,EGRB2E3217,30,EGRB2E3217M......14001650,164,1,250,1,2,,,0.00186219739292365,0.125,0.5,24.0,18.0,LAB,0.3333333333333333,0.0,RULE: [wrkld]=0.33 for LAB (LAB: 1 mtg per wk rule),LAB,0.0,0.0,,LAB,0.0,0.0,,LAB,0.0,0.0,
202210,Full Term,Engineering,EGRM,EGMN311,L02,32733,LAB,1.5,1.5,SOLID MECHANICS LAB,,18,24,0,0,2021-08-24 00:00:00,2021-12-13 00:00:00,.,.,W,.,.,.,.,1400,1650,EGRB2,E3217,RONB,Hybrid-synchronous instruction,.,.,VCU-SOC-202210-FA2021.xlsx,202210,AY21-22,FA2021,Fall 2021,,,instructor_1,"Cartin,Charles",EGMN,311,1.0,0.0,0,0,0,0,0,0,Engineering,EGRM,Term,NON,6,,,,,,,EGMN311,GR,EGMN311,,,,..W....14001650,111,EGRB2E3217,30,EGRB2E3217..W....14001650,165,1,250,1,2,,,0.00186219739292365,0.125,0.5,24.0,18.0,LAB,0.3333333333333333,0.0,RULE: [wrkld]=0.33 for LAB (LAB: 1 mtg per wk rule),LAB,0.0,0.0,,LAB,0.0,0.0,,LAB,0.0,0.0,
202210,Full Term,Engineering,EGRM,EGMN311,L02,32733,LAB,1.5,1.5,SOLID MECHANICS LAB,,18,24,0,0,2021-08-24 00:00:00,2021-12-13 00:00:00,M,.,.,.,.,.,.,1200,1250,ENGRB,101,RONB,Hybrid-synchronous instruction,.,.,VCU-SOC-202210-FA2021.xlsx,202210,AY21-22,FA2021,Fall 2021,,,instructor_1,"Cartin,Charles",EGMN,311,1.0,0.0,0,0,0,0,0,0,Engineering,EGRM,Term,NON,6,,,,,,,EGMN311,GR,EGMN311,,,,M......12001250,56,ENGRB101,6,ENGRB101M......12001250,163,1,50,4,2,,,0.00186219739292365,0.125,0.5,24.0,18.0,LAB,0.08333333333333333,0.0,RULE: [wrkld]=0.33 for LAB (LAB: 1 mtg per wk rule),LAB,0.0,0.0,,LAB,0.0,0.0,,LAB,0.0,0.0,
202210,Full Term,Engineering,EGRM,EGMN311,L03,32734,LAB,1.5,1.5,SOLID MECHANICS LAB,,18,19,0,0,2021-08-24 00:00:00,2021-12-13 00:00:00,.,.,.,.,F,.,.,1400,1650,EGRB2,E3217,RONB,Hybrid-synchronous instruction,.,.,VCU-SOC-202210-FA2021.xlsx,202210,AY21-22,FA2021,Fall 2021,,,instructor_1,"Cartin,Charles",EGMN,311,1.0,0.0,0,0,0,0,0,0,Engineering,EGRM,Term,NON,6,,,,,,,EGMN311,GR,EGMN311,,,,....F..14001650,112,EGRB2E3217,30,EGRB2E3217....F..14001650,166,1,250,1,2,,,0.00186219739292365,0.125,0.5,19.0,14.25,LAB,0.3333333333333333,0.0,RULE: [wrkld]=0.33 for LAB (LAB: 1 mtg per wk rule),LAB,0.0,0.0,,LAB,0.0,0.0,,LAB,0.0,0.0,
202210,Full Term,Engineering,EGRM,EGMN311,L03,32734,LAB,1.5,1.5,SOLID MECHANICS LAB,,18,19,0,0,2021-08-24 00:00:00,2021-12-13 00:00:00,M,.,.,.,.,.,.,1200,1250,ENGRB,101,RONB,Hybrid-synchronous instruction,.,.,VCU-SOC-202210-FA2021.xlsx,202210,AY21-22,FA2021,Fall 2021,,,instructor_1,"Cartin,Charles",EGMN,311,1.0,0.0,0,0,0,0,0,0,Engineering,EGRM,Term,NON,6,,,,,,,EGMN311,GR,EGMN311,,,,M......12001250,56,ENGRB101,6,ENGRB101M......12001250,163,1,50,4,2,,,0.00186219739292365,0.125,0.5,19.0,14.25,LAB,0.08333333333333333,0.0,RULE: [wrkld]=0.33 for LAB (LAB: 1 mtg per wk rule),LAB,0.0,0.0,,LAB,0.0,0.0,,LAB,0.0,0.0,
202210,Full Term,Engineering,EGRM,EGMN311,L50,32735,LAB,1.5,1.5,SOLID MECHANICS LAB,,18,20,0,0,2021-08-24 00:00:00,2021-12-13 00:00:00,M,.,.,.,.,.,.,1200,1250,ENGRB,101,RONB,Hybrid-synchronous instruction,.,.,VCU-SOC-202210-FA2021.xlsx,202210,AY21-22,FA2021,Fall 2021,,,instructor_1,"Cartin,Charles",EGMN,311,1.0,0.0,0,0,0,0,0,0,Engineering,EGRM,Term,NON,6,,,,,,,EGMN311,GR,EGMN311,,,,M......12001250,56,ENGRB101,6,ENGRB101M......12001250,163,1,50,4,2,,,0.00186219739292365,0.125,0.5,20.0,15.0,LAB,0.08333333333333333,0.0,RULE: [wrkld]=0.33 for LAB (LAB: 1 mtg per wk rule),LAB,0.0,0.0,,LAB,0.0,0.0,,LAB,0.0,0.0,
202210,Full Term,Engineering,EGRM,EGMN311,L50,32735,LAB,1.5,1.5,SOLID MECHANICS LAB,,18,20,0,0,2021-08-24 00:00:00,2021-12-13 00:00:00,M,.,.,.,.,.,.,1700,1950,EGRB2,E3217,RONB,Hybrid-synchronous instruction,.,.,VCU-SOC-202210-FA2021.xlsx,202210,AY21-22,FA2021,Fall 2021,,,instructor_1,"Cartin,Charles",EGMN,311,1.0,0.0,0,0,0,0,0,0,Engineering,EGRM,Term,NON,6,,,,,,,EGMN311,GR,EGMN311,,,,M......17001950,113,EGRB2E3217,30,EGRB2E3217M......17001950,167,1,250,1,2,,,0.00186219739292365,0.125,0.5,20.0,15.0,LAB,0.3333333333333333,0.0,RULE: [wrkld]=0.33 for LAB (LAB: 1 mtg per wk rule),LAB,0.0,0.0,,LAB,0.0,0.0,,LAB,0.0,0.0,
202210,Full Term,Engineering,EGRM,EGMN321,2,32737,LEC,3,3,NUMERICAL METHODS,,120,96,0,0,2021-08-24 00:00:00,2021-12-13 00:00:00,.,T,.,R,.,.,.,1230,1345,ONLNE,.,ROND,Online-synchronous instruction,.,.,VCU-SOC-202210-FA2021.xlsx,202210,AY21-22,FA2021,Fall 2021,,,instructor_1,"Miloshevsky,Gennady",EGMN,321,1.0,0.0,0,0,0,0,0,0,Engineering,EGRM,TTT,RES,4,,,,,,,EGMN321,GR,EGMN321,,,,.T.R...12301345,25,ONLNE.,0,ONLNE..T.R...12301345,28,2,115,1,1,,,0.00186219739292365,1.0,1.0,96.0,288.0,LEC,1.5,1.5,BASE: [wrkld] = 1.5 per CRN ENRL>=80,LEC,0.0,0.0,,LEC,0.0,0.0,,LEC,0.0,0.0,
202210,Full Term,Engineering,EGRM,EGMN351,2,42221,LEC,3,3,NUCLEAR ENGR FUNDAMENTALS,,34,34,0,0,2021-08-24 00:00:00,2021-12-13 00:00:00,.,T,.,R,.,.,.,1100,1215,EGRB2,E2214,RINP,Face-to-Face instruction,.,.,VCU-SOC-202210-FA2021.xlsx,202210,AY21-22,FA2021,Fall 2021,,,instructor_1,"Miller,James",EGMN,351,1.0,0.0,0,0,0,0,0,0,Engineering,EGRM,Term,NON,6,,,,,,,EGMN351,GR,EGMN351,,,,.T.R...11001215,23,EGRB2E2214,3,EGRB2E2214.T.R...11001215,388,2,115,1,1,,,0.00186219739292365,1.0,1.0,34.0,102.0,LEC,1.0,1.0,BASE: [wrkld] ,LEC,0.0,0.0,,LEC,0.0,0.0,,LEC,0.0,0.0,
202210,Full Term,Engineering,EGRM,EGMN355,2,41686,LEC,3,3,RADIATION SAFETY & SHIELDING,,15,15,0,0,2021-08-24 00:00:00,2021-12-13 00:00:00,M,.,.,.,.,.,.,1400,1650,EGRB2,E3213,RINP,Face-to-Face instruction,.,.,VCU-SOC-202210-FA2021.xlsx,202210,AY21-22,FA2021,Fall 2021,,,instructor_1,"Rojas Marin,Jessika",EGMN,355,1.0,0.0,0,0,0,0,0,0,Engineering,EGRM,TTT,RES,4,,,,,,,EGMN355,GR,EGMN355,,,,M......14001650,109,EGRB2E3213,31,EGRB2E3213M......14001650,389,1,250,1,2,,,0.00186219739292365,0.5,0.5,15.0,22.5,LAB,0.3333333333333333,0.0,RULE: [wrkld]=0.33 for LAB (LAB: 1 mtg per wk rule),LEC,0.0,0.0,,LEC,0.0,0.0,,LEC,0.0,0.0,
202210,Full Term,Engineering,EGRM,EGMN355,2,41686,LEC,3,3,RADIATION SAFETY & SHIELDING,,15,15,0,0,2021-08-24 00:00:00,2021-12-13 00:00:00,M,.,W,.,.,.,.,1000,1050,EGRB2,E3229,RINP,Face-to-Face instruction,.,.,VCU-SOC-202210-FA2021.xlsx,202210,AY21-22,FA2021,Fall 2021,,,instructor_1,"Rojas Marin,Jessika",EGMN,355,1.0,0.0,0,0,0,0,0,0,Engineering,EGRM,TTT,RES,4,,,,,,,EGMN355,GR,EGMN355,,,,M.W....10001050,114,EGRB2E3229,1,EGRB2E3229M.W....10001050,169,2,50,1,2,,,0.00186219739292365,0.5,0.5,15.0,22.5,LEC,1.0,1.0,BASE: [wrkld] ,LEC,0.0,0.0,,LEC,0.0,0.0,,LEC,0.0,0.0,
202210,Full Term,Engineering,EGRM,EGMN401,L01,32738,LAB,3,3,MECHANICAL ENGNRING LEADERSHIP,,0,4,0,0,2021-08-24 00:00:00,2021-12-13 00:00:00,.,.,.,.,.,.,.,0,0,.,.,RINP,Face-to-Face instruction,.,.,VCU-SOC-202210-FA2021.xlsx,202210,AY21-22,FA2021,Fall 2021,,,instructor_1,"Cartin,Charles",EGMN,401,1.0,0.0,0,0,0,0,0,0,Engineering,EGRM,Term,NON,6,,,,,,,EGMN401,GR,EGMN401,,,,.........,0,..,7,...........,30,0,0,1,1,,,0.00186219739292365,1.0,1.0,4.0,12.0,LAB,0.3333333333333333,0.0,RULE: [wrkld]=0.33 for LAB,LAB,0.0,0.0,,LAB,0.0,0.0,,LAB,0.0,0.0,
202210,Full Term,Engineering,EGRM,EGMN402,L03,39065,LAB,2,2,SENIOR DESIGN STUDIO(LAB/PROJ),,75,87,0,0,2021-08-24 00:00:00,2021-12-13 00:00:00,.,.,.,.,.,.,.,0,0,.,.,RINP,Face-to-Face instruction,.,.,VCU-SOC-202210-FA2021.xlsx,202210,AY21-22,FA2021,Fall 2021,,,instructor_1,"Nichols,Bradley",EGMN,402,1.0,22.0,0,0,0,0,0,0,Engineering,EGRM,Term,NON,6,,,,,,,EGMN402,GR,EGMN402,,,,.........,0,..,7,...........,30,0,0,1,1,,,0.00186219739292365,1.0,1.0,87.0,174.0,CAP,7.333333333333333,0.0,RULE: [wrkld]=0.33 for every 4.0 students in CAP (CAP=22.0),LAB,0.0,0.0,,LAB,0.0,0.0,,LAB,0.0,0.0,
202210,Full Term,Engineering,EGRM,EGMN416,2,32709,LEC,3,3,MECHATRONICS,,24,28,0,0,2021-08-24 00:00:00,2021-12-13 00:00:00,M,.,W,.,F,.,.,1300,1350,ENGRB,101,RINP,Face-to-Face instruction,.,.,VCU-SOC-202210-FA2021.xlsx,202210,AY21-22,FA2021,Fall 2021,,,instructor_1,"Hadimani,Ravi",EGMN,416,1.0,0.0,0,0,0,0,0,0,Engineering,EGRM,TTT,RES,4,,,,,,,EGMN416,GR,EGMN416,,,,M.W.F..13001350,22,ENGRB101,6,ENGRB101M.W.F..13001350,390,3,50,1,1,,,0.00186219739292365,0.2,1.0,28.0,84.0,LEC,1.0,1.0,BASE: [wrkld] ,LEC,0.0,0.0,,LEC,0.0,0.0,,LEC,0.0,0.0,
202210,Full Term,Engineering,EGRM,EGMN416,3,32710,LEC,3,3,MECHATRONICS,,24,28,0,0,2021-08-24 00:00:00,2021-12-13 00:00:00,M,.,.,.,.,.,.,1400,1650,EGRB2,E3212,RINP,Face-to-Face instruction,.,.,VCU-SOC-202210-FA2021.xlsx,202210,AY21-22,FA2021,Fall 2021,,,instructor_1,"Hadimani,Ravi",EGMN,416,1.0,0.0,0,0,0,0,0,0,Engineering,EGRM,TTT,RES,4,,,,,,,EGMN416,GR,EGMN416,,,,M......14001650,109,EGRB2E3212,32,EGRB2E3212M......14001650,172,1,250,1,2,,,0.00186219739292365,0.2,0.5,28.0,42.0,LAB,0.3333333333333333,0.0,RULE: [wrkld]=0.33 for LAB (LAB: 1 mtg per wk rule),LEC,0.0,0.0,,LEC,0.0,0.0,,LEC,0.0,0.0,
